,review
1178,"Your a fat cunt 
 Your a fucking fat ugly cunt 
 Your a fat cunt 
"
1179,listen dumbass i did`nt do any anything to the pelycosaur page so fuck
1180,"FUCK YOU, YOU LOUSY SACK OF SHIT

thatsphucked."
1181,"U-552 Reverts 

That wasn't me you fucking moron.  You just"
1182,"You suck DUCK BUTT!!!!!!  

That's right, I'm, talk"
1183,"""
 Next thing you fuckers will say that those robotic planes in the movie are not called """""
1184,FUCK U U FUCKEN STOLE MY CLOUDSONG MOTHERFUCKER AND
1185,fucking nob knight. Now fuck off and go vandalise something else fuck face
1186,"""

 FUCK WIKIPEDIA 

FUCK THIS WEBSITE MAN, I"
1187,"Wikipedia Ettiquette 

All the free porn you will ever need, you fucking dickw"
1188,Actually fuck it. You're all gay nerds who butt fuck each other. I'm gonna go get
1189,"how dare u you german piece of dog shit 

dont u fucking clear my edit"
1190,"Fucking white trash cunt
Could you also be more careful with the revert button.  Edou"
1191,"""

What the hell asshole!!! Your going to block me for putting the right information on Of"
1192,"Um...Go FUCK YOURSELF, and you fucking scare tactic is SO not working.
Don"
1193,"Go fuck yourself asshole. By the way, this IP is an internet cafe so you can block me"
1194,"Oi Dickhead 
Get the fuck off my talk page, or else I'm gonna come"
1195,"I am not a fucking American, and I used to live in Australia.

Where were you"
1196,"shut the fuck up 

dont worry about the khalsa.

the khalsa"
1197,"You know what suck my mother fuckin' balls bitch, i don't giva shit. This fuckin"
1198,"""

 Hey D 

  Hey D Fuck you.  I'm not disruptively editing at"
1199,"FC*K U

Why the fc*k should I get a warning for doing nothing"
1200,"fuck you, you slut, you deserve having a blind man chop your balls off with a chainsaw"
1201,"""

I heard this fucker was expelled from high school for fucking a sheep. \ "
1202,"ChrisO proven Criminal and Fucken Homo

Chris, you mother fucker...all what you"
1203,"FUCK ALL MODERNISTS 

I WISH THE ROMAN EMPIRE WAS ST"
1204,"Fuck you Orange Suede Sof 

Fuck you Orange Suede Sofa, Cl"
1205,"fag 

you fucking suck. people need to know the true meaning of thumbing"
1206,"Ahh shut the fuck up you douchebag sand nigger 

Go blow up some"
1207,"I tell you what, why don't YOU FUCK OFF, you cunt. If you didn't delete"
1208,"Fuck You 

Nigga, fuck you.

Flocka aint a"
1209,"LAST WARNING YOU FUCKING TOSSER, IT TAKES ME 10 MINUTES TO"
1210,"What part of FUCK OFF don't you understand, youi mouth breathing pimply turd? "
1211,Dont revert my edits to my fuckin userpage. If you want her organs you go some else
1212,"NATE, YOU ARE FUCKING GOD DAMN FIRED! YOU ARE FUCKING FIRED!"
1213,Get that bullshit outta here.  You completyely ignore the other links which state that
1214,"SHUT THE FUCK UP!
SHUT THE FUCK UP!
SHUT THE FUCK UP!"
1215,CardinalDanFUCK YOU FAGGOT NIGGER CUNT LICKING CH
1216,"""FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C"
1217,"Wikipedia in general

Honestly, you take this too seriously. It's just the fucking internet you"
1218,fuck your warning and fuck your mum. and gg I didn't sign this so u cant ban
1219,you're sick in the fucking head I hope to God someone fucking certifies you and locks you up
1220,You stupid dumb FU*K MY great great great great grandfather was Mani Singh the greatest of
1221,and your a fucking fat wanker with no life. sits all day on the pc fester
1222,"Especially you
Fuck you for fucking up wikipedia. You can rot in hell you piece of shit"
1223,I don't give a flying fuck. block me I Don't care. kiss my goddamn ass.
1224,"You pig. 

Why do you deny my people and language. You are racist!"
1225,"fucky mc fuck fuck 

your a little bitch go suck your daddys cock you"
1226,FUCK YOU ALL!!  FUCK YOU ALL!!  FUCK YOU ALL!!  FUCK YOU ALL!!
1227,"George Washington 

I heard that mother fucker had like... 30 god damn dicks..."
1228,"Fucking cunt 

Leave my abusive comments on people's pages. Go back to eating f"
1229,"Ooh, I'm really FUCKING scared of you. You push the hard shaft into your mouth"
1230,"Go to Hell, fatso 

Hey, Dickwad! If you ignore me,"
1231,shut up you decaying brained piece of raped s%%t.  go tell your mental diarre
1232,"FUCK YOU  

 
Fuck You keep blocking me I'll keep coming back, Are"
1233,"Up yours you fucking fruit. InShaneee what kind of name is that anyway, for"
1234,"shut the fuck up u big dumb bitch ass pussy. i fucked yo wife nigga, done."
1235,"Go Fuck Yourself 

Deeside College is a mother fucking spunk dunk pottery which"
1236,Oh noes!  I'm heart-broken.  Get your fucking retarded hearts off my page
1237,"man its all about captain morgans spiced rum. 

shut the fuck up barry"
1238,"Ya muthafuckers 

blocked You guys are dumbasses. You'd"
1239,"Fuck you cunt 

 
How fucking dare u judge me cunt. Dont fucking stand up"
1240,FUCK ALL YOU NUT LICKING MOTHERFUCKING FAGOT COCK S
1241,"you are gay 

faggot, trying to block my ass, I'M BE"
1242,"My Life Would Suck Without You 

My Life Would Suck Without You now passes WP"
1243,dude fuckoff leave me alone and let me put stuff on wikipedia u r such a cunt
1244,Fuck your propaganda!  What we need is an unbiased look at this.  The soviet
1245,"Goodnightmush, I have two words for you go fuck your self. It you don't"
1246,"""

 Helly Jimmy, well; fuck you. 

According to Wikipedia talk:No"
1247,"Wanker 

Go fuck yourself you ignorant moron. This site is full of shit"
1248,thanks for deleting my page you fucking cock sucker i honestly hope you fucking die you god damn son of
1249,"Stupid fuck, it's on the script, I also posted links to merchandise, so did Wyr"
1250,"""

 idiot 

  i do not understand what user x201 fucking is your website is a"
1251,Wikipedia can lick the fattest part of my dick fuck nigga  by caleb cron
1252,"""

FUCCK U A$$HOLE do wateva u want  DIICK"
1253,"Block me, go right the fuck ahead.  Fucking fascist cunt.  All of you are"
1254,Go fuck yourself Gavin! Go fuck yourself Ryan I bet you double teamed her before you blew into each
1255,"Vanalism and threats 

Fuck off asshole. You vandalized the article, inserting some"
1256,"Stop Fucking men up the arse James! 
Stop doing it in public, it's"
1257,IM GLAD THAT THE MOTHERFUCKERS WIFE DIED! FILLS ME WITH
1258,Go fuck yourself you fucking dick go rot in hell piece of crap your mother is a whore
1259,Oooh Mr. Badass Faggot blocking people on Wikipedia. Dude go fuck a girl
1260,"FUCK YOU YOU PIECE OF SHIT 
 FUCK YOU YOU PIECE OF SH"
1261,YOU CAN SUCK MY LICK YOU CAN SUCK MY LICK YOU CAN SUCK MY L
1262,"""

where are my insults? heres an insult for you = you're a fucking blind"
1263,GO AHEAD AND FUCKING BAN ME ~ LIKE THAT WILL HELP.  I HAVE A NEW
1264,"You r  a Jerk 

You Son of a Bitch.. Uss page ko"
1265,"Tell Dark to stop fucking with moot and /b/.

He has no fucking idea what he"
1266,""" I DID ADD A FUCKING SOURCE BUT YOU DELETED IT! AND PLEASE FORG"
1267,"ASSHOLE! 

I just read this article, and man, was Hitler an"
1268,"fuck u cocksucker, fuck u!! ill do what i want its an online community and whats"
1269,YOU ARE A F-ING DOOSH BAG/COK SUCKER/DICK FACE
1270,"Luna Santin is a fucking troll 

AS IS Future Impefect at sunrise
"
1271,Cheri you are an evil cunt and that Chuck Smith homo of yours is an idiot.
1272,"Fuck you. I can do whatever the fuck I want, you piece of shit. Personally, I"
1273,"o why dont u get off my mothafuckin dick son, u think i dont kno"
1274,"your moms yummy cunt 

Fucking Bastard
you son of a bitch, asshole,"
1275,"FUCK THE CRIMINAL PARTY OF CHINA ALSO KNOWN AS CPC

AND FUCK"
1276,"Fat bastard. 

You are fat and I don't care if i am blocked because wik"
1277,Your passive-aggressive dick-waving is exactly the sort of penny-ante tinpot authoritarianism
1278,"FUCK YOU ALL YOU LOSERS WHO AHVE NOTHING BETTER TO DO 
"
1279,@Tomica I say; fucking bring it on; you've over stepped the 3RR which you
1280,"Reply 

YOU CAN'T FUCKIN BLOCK ME!

KISS MY RO"
1281,"""

STOP BEING AN IDIOT. It's not motherfucking speculation,"
1282,"Hi, fuckwit. You do know that by blocking me you are violating basic human rights and freedom"
1283,"The Wack Pack 

You're fucking insane and drunk with power. Instead of totally removing"
1284,"\

i DONT GIVE A FUCK BECAUSE YOU REMOVE CORRECT FAC"
1285,"""

FUCK YOU YOU CUNT I HAD A WHOLE DOCUMENTARY"
1286,""":::You fucking retards, only a fucking dumbshit would be religious. Does Godel"
1287,"Eat a dick 

Eat a dick, wikinazi.

Big dickBig dick"
1288,"FUCK WIKIPEDIA ON WHEELS! 

Fuck off wikipedia you"
1289,"you are still a stupid cunt of a whore! 

you are still a stupid cunt of"
1290,"Fuck you

Don't tell me how to behave. I have more power here than you."
1291,THAKSIN IS A FXXCKING THIEF AND SHOULD BE SHOT ANF
1292,Don't even THINK of fucking with my entries again unless you want a bat to the knees!
1293,Get a fucking life mate or a job! You're Australian for crying out loud. Is there nothing
1294,"Why don't you get your tongue out of Shaikh's ass, no one gives a damn what"
1295,"xxxxxxMotherfucker
I didn't add that information bitch, so you best lose your attitude"
1296,"Saturn, your an ass, and I don't want your crap written on my page. "
1297,"? 

Is something wrong with you, you fucking freak? Why don't you fuck off"
1298,"lawl

FUCK YOU

You have no sense of humor to call that vandalism."
1299,"WHAT THE FCUK  

what the fcuk u deleatin mah boy DABI"
1300,"yo, dog, mind yer own busyness... whoops... dick war yer only bus"
1301,I dont give a fuck... it will get reposted so you think i give a flying fuck
1302,gay fucking faggot who has no life and no job and spends his whole shitty fucking life on
1303,"FUCK YOU 

YOU SAD PIECE OF SHIT GET A LIFE DONT"
1304,"asshole 

screw you fuck fuck fuck asshole fuck u a duck fucked a kang"
1305,"Thanks
Fuck you too arsehole. Keep on owning wikiproject:aircraft."
1306,go fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck
1307,"The entire article is written by americans so what do you expect, they are fucking retards94"
1308,"you people are pretty overzealous with this whole free thing.  get a fucking life, you"
1309,"Faggot ==

Dude, you are a fucking faggot. You made the"
1310,FUCK YOU TO HELL BITCH. why the fuck you one to ban me from editing for?!
1311,You sad cocksucker..stop editing my article otherwise I am going to report you and sue you
1312,CardinalDan FUCK YOU FAGGOT NIGGER CUNT LICKING CHINK
1313,"You are one fatass nerd. Fuck you, I'm putting the twitter and youtube refs there"
1314,"wikipedians? 

just fuck off! wikipedians? hehehhehe"
1315,"""

 GO FUCK YOURSELF 
Anyone who likes this movie is a cocksucking f"
1316,Just a bunch of 2 inch gay fuckers slapping each other on the backs for being cocksm
1317,"Hey you fucking jew 
why the fuck did you get rid of emo kid beatdown day"
1318,And what action did you take against the idiot who keeps reverting productive edits?  Absolutely fuck all
1319,"The entire article is written by americans so what do you expect, they are fucking retards,"
1320,"you people are cock suckers 

you people are cock suckersyou people are cock suck"
1321,hey fuck you i went to this school and its awesome so fuck you bitch! 74.244.
1322,"Hey Njgw, you're fucking awake!

Rotting in front of your PC"
1323,"message re your last change, go fuck your self wikipedia 

message re your last change"
1324,Jetstreamer: you can go and fuck yourself you stupid sick bastard homo!
1325,"""

hey warrens, fuck you too. """"Uncivil manner, means me trying"
1326,"dumbass
dont call my shit a garage band, you sit on wikipedia all day"
1327,Fucking in your mother ass and pussy i want suck your pussy  Fucking in your mother ass
1328,"Anyone else glad that this stupid fucker offed himself?

I sure am. Hey Brit"
1329,"FUCK U Proabivouac
dude ur one fucker who gets it in the"
1330,"Fuck you, Smith. Please have me notified when you die. I want to dance on your grave"
1331,@ You Know What Fine!! FUCK YOU!!!! I hope you and and that  smart ass and dou
1332,"The only thing you sons of biches can do. FUCK YOU.FUCK YOU.
"
1333,"Cry to your pathetic stupid family, you fucking bastard. I will do my utmost to have your account"
1334,u no wat ass hole go fuck your self and stop ben a dick head u in trouble no moth
1335,"hey 

hey buddy, fuck off that stuff about ronaldo was completely accuracte"
1336,congratualtions on being such a huge fucking asshole!!! Bongwarriorcongratualtions
1337,"fuck dancehallqueen 

FUCK U BITCH  YOU STUPID CUN"
1338,"Your a fat cunt 
 Your a fucking fat ugly cunt 
 Your a fat cunt 
"
1339,"Klptyzm 

Ur the biggest fucking faggot around. Just because ur"
1340,"YOU SUCK GORDO!! 

SCREW YOU GORDO!! WHAT ARE"
1341,ALL OF YOU COCK CUCKING FAGGOTS AND RULE ABIDERS GO THE
1342,"Dear Yandman 

Fuck you, do not censor me, cuntface. I think"
1343,PICTURE YOUY MOTHER WITH HER WRINKLED UP ASS IN THE AIR!!! GREASE
1344,As you continue to be a complete arsehole i will keep callin you a queerhole fuckin
1345,WOULDN'T BE THE FIRST TIME BITCH. FUCK YOU I'LL FIND OUT
1346,AM GOING TO RAPE YOU IN THE ASS YOU FAT BITCH IN A WHEELCH
1347,You lying ass.. you know damn well i didnt do jack shit.. wanna lie some more? your
1348,"""

What the fuck?!?!

""""Germany"""" was full of dirty nazi sc"
1349,"What a fucking charade 

she's a fucking idiot and the people that support her are"
1350,"Signed 

I forgot to sign... HERE YA GO FUCKER!! 

"
1351,Viral is a faggot mother fucker in the shit of the crap stritting.
1352,You're fucking gay. Get a job and quit arguing with people on the internet. It doesn't
1353,CURPS YOU MOTHER FUCKER DON'T FUCKING BAN ME PENIS!
1354,HEY ASSHOLE I'LL FIND OUT WHERE YOU LIVE AND BURN DOWN YOUR HOUSE
1355,You are an utter fucking faggot...u need a life outside of wikipedia...maybe a
1356,Why the hell did you fucking write that?! I can vandalize Wikipedia whenever I want!
1357,hi my name is monkeyman and i am a pedo and i need to get a fuckin life
1358,"to robert24 and taylor fan 

fuck both of you! I will not let"
1359,That IS APPROPRIATE TALK you fucking dipshit. I will come to your house
1360,"RE:July 2010
dont you fucken talk like that to me, the least you can"
1361,"FINE 

CUNT FUCK FAGGOT JIZZ BITCH CUNT"
1362,"vandalising the page 

How did i vandalise the page you fucking dickhead."
1363,You are gay. Go find someone of your own sex to have it off with you sausage jockey
1364,"Suck a dick you little cunt 

then go and take your uncle deep up your tight"
1365,"What a fucking nosey asshole 

Any reason why you decided to butt your nose in where"
1366,"you people are cunts, bombing every ones mail box, fucking bastards"
1367,"""
Who fucking cares, are you a goddamn tard. Stop wasting bandwidth with your shith"
1368,hey ricboom who ever the fuck you are if you go to my schoolim gonna beat the
1369,YOU SUCK PERIODE AND YOU SHOULD HAVE YOUR HARTE PULLED OUT YOU S
1370,"== T  never said i did you ugly bastard. Get of my case, you bitch whore."
1371,"Hahaha, wikipedia is all you have you autistic motherfuckers. You're drones going"
1372,"hey dickhole i'm gonna fuck you up assface so fuck off shitfucker
-me"
1373,Blah Blah Blah. Cry Me A River. Go suck a prick. You aint
1374,"ouch 

bad move mother fucker. i'm coming for you now. why do you"
1375,"Fucking nerd 

You are a fucking nerd ass BiTCH... YOU LIL FUCK"
1376,"Fap 
So I herd u were still a FUCKING WANKER. Is this true"
1377,"YOU KNOW WHO WE GOT HERE?, MUTHA FUCKIN CHARLIE BRONSON, YOU"
1378,"fucking faggot 

UR A FUCKING FAGGOT LOSER S"
1379,"SO WHAT HE WAS A PAKI MAN, A FUCKING NIGGER, THEY ARE INFER"
1380,"Hey 

I strongly think you should go fuck yourself (142.163.116.73"
1381,Fuck off you anti-bulgarian turkic whores!!! А на 
1382,"Dude 

Why do you fucking delete my shit when I didn't fucking do anything to"
1383,"Stupid Asian Bitch  

You're an idiot and you should go back to ch"
1384,"I didn't, you fucking piece of garbage. I hope you get shot in the face."
1385,"What the fuck man? 

Why the hell do you care whether or not Lucas Bies"
1386,You are very dumb because you offend other users you mother fucker!
1387,"Get off my fucking back.. You God-damn little Indian RETARD 

Get off"
1388,ATLAN U FUCKER. fuck u. i'm gonna cut off your cock and fry it with
1389,Abrech is a stupid jew rat. and i hate jews. swastikas are cool
1390,"LGagnon 
i for one, think lgagnon is a big fat cock sucker"
1391,Hey Motherfucker quit screwing with my Dennis Rodman edits you know that shit is funny you
1392,You're such one god damn nigger for a titty penis head. I am going to head
1393,youre a little faggot who dosent know me you faggot go suck a dick
1394,"Fuck you asshole 

Fucking Bastard
you son of a bitch, asshole, motherf"
1395,=why are you being so rude? i only want to help you motherfuckers. fuck!
1396,YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTH
1397,"With the greatest of respect 

You're a fucking self-righteous idiot and an embar"
1398,uranus rules and u suck nomorewriting biatch i hate u go suck uranus and a
1399,"DUST FILTER AND CALTLAS, IF YOU RVV IT AGAIN! I WILL FUCK"
1400,"}}

{{Unblock|Impudent, feckless, dick. How dare you"
1401,"Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks"
1402,"Slim Virgin

You are a mindless, stupid asshole, and are hooked on a power kick"
1403,"You 

You, are a high and mighty dirty cunt and I want you to perish."
1404,"You're nothing but a fucking massive fag.  You edit others pages without their permission, which"
1405,Fuck You. Why don't you suck a turd out of my asshole! You think you can
1406,"YOU FUCKING NIGGER, HOW DARE YOU REVERT MY EDITS???? I'LL"
1407,"GO SUCK A PENIS  

this scotlands information needs to grow a"
1408,"""

 LOL, haha, you fuckin loser Wobbs, yeah maybe I am Epf......"
1409,Fucking cunt. Did your little traitor friend come running?  92.20.69.172
1410,"hey asshole..dont' you have any thing better to do??? like getting laid???
or"
1411,"Rot In Hell 

Rot in hell asshole.
You dirty paki fuck, you should"
1412,"""

""""Bitch, suck my dick before I slap you with it.""""""""Bitch"
1413,FUCK YOU! FUCK EVERYBODY HERE AND THEIR FUCKING GAY RULES! YOU
1414,Get your fat white ass out of the suburbs and join the real world.
1415,"I vote that your a fucking asshole with a stick up your ass, and you somehow are retarted"
1416,"Dumb Liberals 

Liberals suck.  I will beat you at tanks anytime you swast"
1417,"""

listen motherfucker YOU wrote on MY shit, if u dont want to be"
1418,Go fuck yourself!!! you fucking delteted it anyway! whats the fucking point of a public
1419,"""Give me a break!! ==

You guys are suck f*cking nerds. Who gives"
1420,"hey wiki nerd  

u suck man i dont like your nasty coments punk ill beat"
1421,Fuck you! You sadistic admin that orgasms when deleting articles.
1422,"DEAR BIGNOLE
Are you gay or do you just suck AlienTravellers dick sometimes"
1423,"HUNS

I CITED PERFECTLY GOOD SOURCES YOU FUCKING PI"
1424,Stop your Bullshit Editing. You are the biggest motherfucker here on wikipedia. Go back
1425,i anal rape little iraqie children while i type crap in on wikipedia.
1426,"honestly ==
you need to crawl under a rock and DIE YOU FAT BASTARD"
1427,"you bitchass trick

your fat ass is full of dogshit,

commie loving"
1428,"""

 I freaking hate this show 

the rifleman is freaking crapping  stupid
"
1429,"Virgin
My only warning? You'll block me? Well f*ck off. You probably get"
1430,"""As much as you can stand? What the fuck? You're the one who started harassing me"
1431,"""u are a fucking wanker!!!! There was no fucken pakistan or idepend"
1432,SUCK MY COCK D SUCK MY COCK D SUCK MY COCK D SUCK
1433,Or i could just keep making accounts and we can have a conversation about how fucking gay you are.
1434,hey bitch you want to get fucked up meet me at 7 11 big bad varrio cochella
1435,"CaliforniaAliBaba is a Bitch
Go fuck yourself you bitch ass motherfucker. Don"
1436,"wow
well arent you a right cunt, like a prick, fuck off eh and let me"
1437,"""

hey fuck you, who the fuck checks """"Phnom Nam Lyr Wildlife Sanctuary"""""
1438,"Nerd 
You are such a fucking nerd.  Take a look at yourself in the mirror"
1439,Hey alabamoy boy why dont you stick your head up your fucking ass and see how far
1440,"Get a life brotha==
fick me looking at sum of the shit u been doin"
1441,you are a sad f*cking fagg*t get a life u d*mb d*
1442,"serious, i mean what the fuck is this? Fucking Prison fucking camp? Please fucking unblock"
1443,"Fuck you and your sandbox 

Take your sandbox and stick it up your asshole."
1444,"ya EXTRA 

Ur fuckin EXTRA tryna bryte up urself and delete"
1445,"Urgent!!!! 

Mind yo own fucken buisiness stop fucken changing my shit"
1446,"FUCK YOU 

YOU SAD PIECE OF SHIT GET A LIFE DONT"
1447,Baseball Bugs is an rude fucking tool. I guess you are buddies with him?
1448,"Fuck, FINE, you know what? You idiots with your heavy handed administration have just made another"
1449,"DISGUSTING
You sick Eastern Euros, blaming a raped, burned girl!!!  SICK"
1450,"Shut up! 

For fuck sake I haven't edited any of these articles I've never"
1451,HOPE YOUR HEAD GETS CUT OFF AND SOMEONE WIPS THERE ASS WITH IT AND THEN
1452,"Holy shit, you are really doing this? You are fucking pathetic. Know that for the rest of"
1453,"yeah so fuck you, there is a kid named wesley gibson in st. james and"
1454,"First of all, what the fuck are you talking about? Second, why are you being a dou"
1455,"You 

Are a pompous, juvenile, self-aggrandizing fucking SPIC,"
1456,"You're gonna get it son... 

you horrid little shit. You'll squeal"
1457,YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTH
1458,uck me (avoiding personal attack on others.) Fuck me fuck my browsing fuck my use of wik
1459,"Admin Stupid Fuck 

Your admin actions will cause you to be blocked"
1460,"Your mama is clearly being used as advertisment, you cock sucker.  05:32,"
1461,"""

 Fuck you, you piece of shit 

The facts are pretty fucking clear. I"
1462,"She is a Motherfucker 

I will block you Motherfucker, Shit, bitch"
1463,"wikipedia search warrior4321 

your a dickhead your a dickhead your a dickhead"
1464,"faggot! 

It is a dysfunction sexual and corruption of the brain. You F"
1465,You're a motherfucking homo try getting a life. You delete perfectly good articles for no
1466,P.S Im a fucking cunt rag and enjoy the taste of a nice warm pile of shit every
1467,"""yo, fuck you """"amigo"""". just settlin a score with a faggot"
1468,"""

 RE: 

Get a fuckin' job, dude. Most all these I u"
1469,"look here you small penis faggot, you better watch your mouth or you going to get knocked"
1470,"hey 

hey faggot, are you dead? or are you watching your mom getting"
1471,FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPED
1472,"fuck you

 Picka ti Machina 

Youve been reverted, so fuck ya back
"
1473,u motherfukkin bitch i want to rape you smelly whore stop fucking blocking my account or
1474,IRISH BIGOT PROTESTANT BASTARD...WE HAVE OUR EYE ON YOU...YOU
1475,". Also, would you like to have sex with my mother?  She is a prostitute and will"
1476,"hey 
fred you fucking suck ass u bitch ass motherfucker. u fuckin delete everything you"
1477,"Oh just fuck you! when I get unblocked your ganna see some shyt, c"
1478,"""
The """"warning"""" is such bullshit. I don't give a fuck if you log my"
1479,"VIRGIN ALERT VIRGIN ALERT 

get ur ass off being"
1480,"bad motherfuckers 

There are a lot of them out there.
Keep calm and"
1481,Stay the Fuck out of this Ping Pong.  If I want information of Mushu Shrimp
1482,"LOSER QUESTION 

Any reason why you can't mind your own fucking business? Ever"
1483,"FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS"
1484,"A jew going around wikipedia editing against Arabs everywhere, FUCK YOU!"
1485,I DID F*** ALL HERE SO F*** OF WIKIPEDIA YOU ARROGANT
1486,"Hey Jim 

Your one fucking disturbed person you know that,your a fuckin asshole that created"
1487,"God fuck you too, pimple ass.  My additions are better, you guys are just to"
1488,"Gaaaaaaaaaaaaaaaaaaaaaaaaay! U r fucking gaey! 

Gaaaa"
1489,"""

 You're a HO! Get the fuck back on your corner and make your pimp-"
1490,"""back the fuck off. Take your 12 year old ass and buy some fucking Webkinz and"
1491,something you really really need to get that bug out of your ass.
1492,Dumb Fuck why did you delete the angry nintendo nerds page? DUMB FUCK
1493,Yea take that Jewboy nobody gives a fuck what you think. 14/88 222.155
1494,"SHUT YOU FUCK MOUTH

The free encyclopedia that anyone can edit. The free encyclopedia"
1495,ok your site already fucked so i cant fuck it up no more fuck as nigga
1496,"""

""""Bitch, suck my dick before I slap you with it.""""""""Bitch"
1497,"I never said i did you ugly bastard. Get of my case, you bitch whore. Piece of"
1498,FUCK YOU Ckatz you are german Cock sucker and  FUCKER MOTHER FUCKER
1499,"Im sorry are you fucking stupid that nice person just gave me a warning then you fucking block me,"
1500,'''Fuck You! Fuck You! Fuck You! Fuck You! Fuck You! Fuck You!
1501,"You are such a fucking hypocrite. 

I hope you get raped and killed by some"
1502,i'm so sorry bitches. i didn't mean to FUCK UP YOUR RETARD BEEH
1503,"FUCKIN' HELL! 
You are such an idiot. Stop capitalising all your words"
1504,"sabu is a violent piece of crap 

dis guy is so violent.he hits"
1505,OK LET ME SAY ONE THING FUCK YOU ALL:) FUCK YOU FUCK YOU FUCK YOU FUCK YOU
1506,"My Thoughts 

You're a fucking piece of shit! Die and Burn in hell!"
1507,The fucking mother-fucker won't fucking leave me fucking alone! Please fucking make him fucking stop
1508,"man, fuck you! you know me, you anti-semitic fucktard!!!!!!!"
1509,"oh Seth 

you worthless little Pokemon loving faggot. Get a fucking life"
1510,"""

FUCK YOU YOU CUNT I HAD A WHOLE DOCUMENTARY"
1511,"Hey 

hey faggot, are you dead yet? or are you watching your mom"
1512,"Agreed, they're worthless scum. Fuck them. Luckily no one intelligent pays attention to their"
1513,"you are a senile old homosexual==

you need to go to Oz to get a fucking"
1514,"Rodullandemu - I'm coming for ya! 

You Jewish fuck. I'm"
1515,"WTF 

wat the fuck u think your doing, deleting my work, i have had"
1516,I bet the only thing you like better than sucking cock is editing on fagopedia
1517,"Go ahead and block the IP, cocksucker, I could care less. I don't live"
1518,"mothafucka! 

You son of a bitch, shup up!
"
1519,"you bunch of cock cucking, toilet scrubbing, tit licking, fanny kissing, arse"
1520,"Excuse me, who the fuck do you think you are deleting the page for troll 4. A"
1521,"Your creepy fucking head 

Hello jimmy boy,

I've just started editing"
1522,"""

What is Wikipedia? I fuck you and your fucking wikipedia in the ass. I"
1523,"Banned means banned. 

Fuck you. I'm not a female. Get a fucking"
1524,Fuck all of you. We need a fucking lynch mob and get all of you fucking admins driven
1525,FUCK YOU Jdelanoy. You are German COCK SUCKER & FUCKER M
1526,Block me then you cocksucker - clever people don't give a fuck about editing Wikikpedia
1527,"""

Fuck you, you can't block shit Don Quixote.  How did I"
1528,"""
Just this account, dipshit? Fuck are you dumb. 68 a bullied nerd with a"
1529,Total Asshole bitches like you just need to get the fuck off. Motherfucking Shith
1530,"""

 I'm not violating neutral point of view 
You stupid fuck. You can't get"
1531,You suck! Nah im joking. You suck eggs! Nah im jk. U have no life
1532,"Glockers Deletion 

Suck my ballz fagget, don't"
1533,"Fucking whore 

You are such a dumb bitch i didn't make any changes whore!!!!!!!!"
1534,"is all pretty gay if u ask me...bunch or fucking retards.
You are a"
1535,"Yo there! 

You are a useless and fucking douchebag. Go fuck yourself,"
1536,"""

 Shut up vs. fuck off 

So, you're telling me being told to"
1537,User Ip 195.8.175.27 you are a motherfucking pervert if u
1538,"suck it
suck itsuck itsuck itsuck itsuck itsuck itsuck itsuck"
1539,"Sup dude. I'm not spamming. Fuck you, learn to read - When I post something"
1540,"=I got pissed
this mulatto fuck has been pestering me for the past year and"
1541,"No Picture? WTF!!! 

Come on dickheads!, there should definitely be a picture"
1542,"You peice of irish scum 

How dare you talk shit about my country?"
1543,go suck a cock bitches. fuck wikipedia. my ip changes in like  a  couple
1544,"Delete 
DELETE THE FUCKING IMAGES AND STOP SENDING ME THIS MESSA"
1545,"CaliforniaAliBaba is a Bitch
Go fuck yourself you bitch ass motherfucker. Don"
1546,stupid asshole. You can not see the difference between a reliable source and review crap. Furthermore:
1547,"DIE IN A CAR CRASH YOU FUCKIN ASSHOLE 

TRAITOR"
1548,"}} 

Someone should address this fucking problem you fucks. People are allowed to delete whatever"
1549,"Sieg Heil! 

Heil Hitler you gay noob!! I'm gonna cut"
1550,Suitecivil your a pussy ass bitch i'd fucken kick your ass any fucken day you
1551,"""fucking ape. Are you calling my mother an ape? I'll park my wheel chair up"
1552,"That's it, you fucking pig. You spread your propaganda too much. You made this article your"
1553,"""

Fuck it
Wikipedia is Fascism, I would be better without it and it would"
1554,"A BIG FUCK YOU TO YOU, SCUM OF THE EARTH!!! YOU ARE NOT A GENT"
1555,"OMG

I thought the last freak was a fucking nerd but you take the cake."
1556,"Damned 

Motherfucker you disturbed me. Don't blocked me. Contact me in"
1557,"wtf 

fuck this shit why the fuck wuld sum pussy liccking site be fucking"
1558,GO FU CK YOUR DE AD MUM AND LICK HER CORPSE YOU DIRTY
1559,I Fucked Your Mom Last Night. It Felt Awsome. I stuck My dick in her
1560,Hi IM SO GAY AND RETARTED WE SUCK SO MANY BALLS OOOOOOOOOOO
1561,Block me then you co**sucker - clever people don't give a f*ck about editing
