,score,review
1157,-5.6055989265441895,"hello moto 

hello flygayguy649 i hope u get a dick stuck up your"
1459,-5.605497360229492,"Your mama is clearly being used as advertisment, you cock sucker.  05:32,"
396,-5.60546875,"Dreadstar, LittleMountain5, and some jerk on the Internet are cocksucking ass"
1263,-5.604928493499756,"You r  a Jerk 

You Son of a Bitch.. Uss page ko"
831,-5.602996826171875,"You are a fucking idiot. Come to my place and I'll kick the crap out of you,"
1586,-5.602431774139404,Get amped on demamp cornhuskers f**king rule tits are rad!  Not yours
1535,-5.602409839630127,"""

 Shut up vs. fuck off 

So, you're telling me being told to"
422,-5.602406978607178,dick administrator! The administrator should mind his own business!
1037,-5.601611614227295,"good night 

Good night fucking shit that you may be upset because I do bullshit on wik"
996,-5.600683689117432,"Hey dude if you want to suck cock please dont ask me cause I dont care, seriously."
1083,-5.5992655754089355,Cut the crap racist.. You are an anti-semite who hates Assyrians and probably jews
504,-5.598408222198486,"Fuck you too
Thanks for blocking me... but you didn't do good enough..."
985,-5.597395420074463,"""[User:TenPoundHammer|Ten Pound Hammer]] stupid fuck who cares? you're"
1571,-5.597235202789307,you still missed like half the shit ive changed. im the FUCKING MAN
998,-5.59537410736084,"F UCK YOU

YOU ARE THE BASTARD WHO  IS IN THE WRONG WHAT"
2008,-5.595071315765381,"Kind Sir, why dont you try to lick my butthole and put a trampoline up"
100,-5.594767093658447,What fucking problem are you having Njgw? Come and discuss it with me.
445,-5.592600345611572,"""

 Clarification 
Oh you're a fucking idiot bastard right?! Many of Wikipedia users thinks"
1856,-5.592599391937256,"Fatty 

You are the most disgusting fat, worthless piece of crap to ever grace wik"
1791,-5.592103958129883,"Insult for MusikAnimal 
, you're a fucking shit, the reason that i'm"
438,-5.592103958129883,"Insult for MusikAnimal 
, you're a fucking shit, the reason that i'm"
2149,-5.590975761413574,"Your Attitude 

I don't like your fucking attitude. First you come across me uploading"
642,-5.589626789093018,"Listen here fucker illythr, if I ever catch you on wikipedia again you'll have"
1075,-5.589410305023193,"August 2005 (UTC)

Fuck you guys. I had to look up what you mean by"
503,-5.588854789733887,"this also ponders my imagination 

i say FUCK IT! FUCK SPLITTING THIS FUCK"
1185,-5.582312107086182,"""

 FUCK WIKIPEDIA 

FUCK THIS WEBSITE MAN, I"
1027,-5.5821852684021,"Also, please note that I am going to raoe you, cum un your mouth, and suck"
370,-5.581996440887451,Handing out blocks using Twinkle. What a fucking disgrace. — lfdder
124,-5.579766750335693,so if your are not an expert do not put your sick ideas on Wikipedia.  fucking jerk
1655,-5.579225063323975,"UR SUCH STUPID U IDIOT 

I HATE U I HATE"
672,-5.578836917877197,"Fuck this. Wesley, Outrigger, and latterly, Johnbod,  life is"
1039,-5.575896263122559,Ima rude son of a bitch too because I have a period remember im gay...
527,-5.575800895690918,"Don't you dare try to block me, jerk.  I don't give a rat's ass"
587,-5.575007438659668,"Take your sandbox huggle warnings 

And stick it up your asshole retard."
2197,-5.5746684074401855,"go fuck yourself 

since i already been accused for personal attacks (but no one could point"
2069,-5.573729991912842,FUCK VUVUZELAS FUCK VUVUZELAS FUCK VUVUZ
195,-5.571409225463867,"Um.... yeah, I know it is.  Go fuck yourself, and stop being condescending while"
583,-5.568137168884277,fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck
231,-5.567438125610352,"———————————
Hahahah get fucked filthy mudslime
https://www.youtube."
2063,-5.566134929656982,"Cesc Fabregas 

You're a fucking idiot. Cesc Fabregas signed"
780,-5.562591552734375,"Somebody fucked a monkey?

Does scientific consensus oppose this?"
205,-5.562286853790283,"Your death
You shitty fucktard, I am going to cut your balls of and feed them"
778,-5.560938358306885,YOU ARE A  N I G G E R AND ARE GOING TO LICK YOUR HUSB
2134,-5.560824871063232,"listen hear you c@ck sucker. I am not vandalizing anything, I am adding the"
562,-5.55954122543335,"I'll fucking eat your queef asshole 

If you talk on my talk page, I"
1561,-5.557230472564697,"And why the fuck should i care? 

g e t  r i d  o"
140,-5.55676794052124,"""

Are you a pole smoker? Do you suck cock?  —Preceding unsigned"
1349,-5.556503772735596,"Signed 

I forgot to sign... HERE YA GO FUCKER!! 

"
2100,-5.556036949157715,"""

 You refused My Block Application On The Grounds Of My Ability To pel Visa Vie FUCK YOU!!"
1505,-5.555190563201904,"My Thoughts 

You're a fucking piece of shit! Die and Burn in hell!"
224,-5.5541558265686035,"fucking getting none, I hope you choke,
There's a bed made in Milltown just"
1428,-5.55363655090332,"Virgin
My only warning? You'll block me? Well f*ck off. You probably get"
1814,-5.55252742767334,"Lisa Williams is a total fraud 
No offense intended but are you fucking insane?? She talks with"
1288,-5.551558494567871,"you are still a stupid cunt of a whore! 

you are still a stupid cunt of"
71,-5.550759315490723,"""
Everyone who doesn't think that what I did was a good idea is a fucking retard."
1425,-5.55032205581665,"honestly ==
you need to crawl under a rock and DIE YOU FAT BASTARD"
1568,-5.550110340118408,"you are a stupid person 

dont you understand leave me the fuck alone you are just"
1626,-5.549432277679443,"U R N IDIOT HAHAHAHAHAHAHAHAHAHAHAHAHA  

U R N IDIOT"
1329,-5.549221992492676,"Fuck you, Smith. Please have me notified when you die. I want to dance on your grave"
1624,-5.548494815826416,"You fucking piece of shit 

I'm going to hunt you down and murder you violently,"
330,-5.546959400177002,she is a massive porn star whos vagina and arse split to create one big gaping whole.
1939,-5.546921730041504,"""

Bitch, stop spreading your Mongol propaganda. Anything that makes Bulgars look like the"
1594,-5.54578161239624,"""
I just thought you should know I think you are a fucking idiot and I don't care"
1927,-5.544653415679932,"You little shit 

The stabbing knife is headed your way also! 79.75.190"
500,-5.544142723083496,"Go ahead cock breath, you will block thousands and I have several accounts with different ip addresses - get"
1383,-5.543272972106934,"I didn't, you fucking piece of garbage. I hope you get shot in the face."
899,-5.542468070983887,"You Suck
 Headline text 
Stop editing my edits. You are a piece of crap"
937,-5.54152250289917,thSUCK A BIG FAT DICK MOGLUCY!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
1401,-5.541067600250244,"Slim Virgin

You are a mindless, stupid asshole, and are hooked on a power kick"
349,-5.540004253387451,"| decline=Niggers, jews, bad news! Also my cock is hard so it"
24,-5.539425373077393,"Ah fuck it. I see now. looked back in Striver's records, he's a fucking"
1919,-5.539205074310303,Fuck off and don't you DARE threaten me.  You have no control over me or my
1958,-5.538333892822266,"Halfway decent map of what? You stupid cock-sucker 

96.48."
10,-5.537337779998779,"Hey you bitch 

When you deleted my page, I cried. You made an 18 year"
18,-5.537288665771484,"""

 FUCKER 

why don't you get a real job instead of just looking for"
1736,-5.536178112030029,And your comments on this talk page are completely asinine.  Now fuck off.  
1618,-5.536143779754639,"Nearly Headless Nick 

Nearly Headless Nick is fucked up in the head and abues"
1307,-5.5361433029174805,"you people are pretty overzealous with this whole free thing.  get a fucking life, you"
185,-5.533851623535156,"Gross 

If some bitch ever came on me I would throw her gross ass out on"
826,-5.532332897186279,"""

haha you are a dumb shit. what's so wrong about """"nazi"""""
1449,-5.531951904296875,"Shut up! 

For fuck sake I haven't edited any of these articles I've never"
528,-5.531946659088135,"""don't fucking change the information no the tenchi page when you don't know your ass from"
1313,-5.530754089355469,"wikipedians? 

just fuck off! wikipedians? hehehhehe"
1222,-5.530569553375244,I don't give a flying fuck. block me I Don't care. kiss my goddamn ass.
1077,-5.530404090881348,All kaikolars are concubines of brahmins. It fucking disgusting. they were so
239,-5.5297160148620605,"You can take your sandbox and shove it up your ass

You may also wish to visit Hell"
559,-5.529033184051514,"THIS PERSON IS AN ASSHOLE!!!
THIS PERSON IS AN ASSHOLE!!!
THIS PERSON"
1015,-5.528495788574219,"If you dare to do your Bullshit edits in Prithvi page, you will be fucked upside"
698,-5.527824878692627,"""

What you """"hold"""" or believe doesn't fucking matter, fuckface.  Wikipedia"
1536,-5.527133464813232,User Ip 195.8.175.27 you are a motherfucking pervert if u
1894,-5.527013301849365,"Hello, you disgusting transsexual 

You are a grotesque blight upon the earth. Please kill yourself"
80,-5.526791095733643,"Hi mutherfuckng wikipedia nolifer go die pl0x. 
With v"
365,-5.526376247406006,"You're an asshole.
You're an asshole.
You're an asshole.
You're"
160,-5.5261735916137695,sex fucksex fucksex fucksex fucksex fucksex fucksex fucksex fucksex fucksex fuck
907,-5.526151180267334,"Is it me or are you a fucking n00b? 

wrong template used when talking"
893,-5.525936126708984,Hello you gajin cocksmooching piece of shit~ how is your me so horny
274,-5.521242618560791,PS: Cannucks suck balls. I believe they are better known as CanSUCK...... my balls
1845,-5.519509792327881,whoever did thats just stupid.. stupid mutha fucka that has no life.. fortunately i
586,-5.51681661605835,"go fcuk youslef 

I am going to kill you this is a threat"
1511,-5.516313076019287,"Agreed, they're worthless scum. Fuck them. Luckily no one intelligent pays attention to their"
1851,-5.514959812164307,"And Luke, stay out, son of a bitch!!!!!!!!!!!! ;) 198.228.217.150"
1249,-5.514088153839111,"""

 idiot 

  i do not understand what user x201 fucking is your website is a"
597,-5.514002799987793,"stupid head 

YOur dumb and you are stupid die die die go suck a butt"
743,-5.511569499969482,. PS: I'm a fucking cunt piece of shit. I hope I die and rot in hell
1940,-5.511383533477783,"The fact is that Perez Hilton is a fat, gay bitch. That is all. OMG YOURE"
300,-5.509355545043945,Dumb ass nigga.  No one cares when your birthday is.  Jag quimby
189,-5.509231090545654,"""

 I'll stick it in you 

I'll stick my penis in your ass,"
1957,-5.509158611297607,"Hello, you disgusting transsexual. 

You are a grotesque blight upon the earth. Please kill"
1854,-5.5081963539123535,"fucking die 

lol rofl 
joke

hahahahahahahaha"
1484,-5.506687641143799,I DID F*** ALL HERE SO F*** OF WIKIPEDIA YOU ARROGANT
1435,-5.506679058074951,"wow
well arent you a right cunt, like a prick, fuck off eh and let me"
1389,-5.50630521774292,"LGagnon 
i for one, think lgagnon is a big fat cock sucker"
1088,-5.505451679229736,"""( ) you are SUCH a fucking twat flap

Position // Artist, Band, or"
645,-5.505375862121582,"Hello 

Hey motherfucker, don't revert my edits again you fat sack of Wikipedia"
1778,-5.504410743713379,STOP FUCKING ADDING VIKING METAL. THEY SOUND NOTHING LIKE ENS
520,-5.5042619705200195,"suxk my dick 

YOU FAILED AGAIN TO BLOCK ME WIK"
1895,-5.5035481452941895,Shut f*** up & let me do what I want! I'm makn' rsp
1582,-5.502979755401611,"With Regards to Your Recent Thoughtful Epistle... 

Go get fucked and maybe you"
1554,-5.500423908233643,"OMG

I thought the last freak was a fucking nerd but you take the cake."
1831,-5.500395774841309,"Eat Horse Shit!!!! 

You are a fat nerd and you smell like cat pee. Go"
1121,-5.50016975402832,Are you fucking kidding me? As I Lay Crying is complete trash and nowhere even CLOSE to
1878,-5.499054908752441,|decline=FUCKING BANHAMMER. GTFO MAI WIKIPED
65,-5.493317127227783,"Sitush Bastard
Sitush is a bastard, Crook, Rogue, Vagabond, r"
1413,-5.491082668304443,Get your fat white ass out of the suburbs and join the real world.
689,-5.4900031089782715,"Paid fukkin scumbag - Kleargear 

This fukker has"
237,-5.489840984344482,"Excuse me, whoever the Fuck you are 

SPUI says on his talk page that"
1883,-5.48970365524292,"Personal attack for Jpgordon
, you're a fucking shit, if you continue to decline my"
319,-5.489671230316162,"Now would you lick on my sack? 

You can't block me SLUT 71."
2132,-5.488539695739746,"No wonder he hates cops, they probably kick his ass every time they see him."
2022,-5.487938404083252,"You're a motherfucking prick! 

So, you don't agree with my comments"
1613,-5.487494468688965,"Capitalization

You are misspelling the word. Idiot.

You fucking wikipedia"
744,-5.486566066741943,"""Sir you are caucasian..... and YOU dont know what the fuck you talkin about and"
55,-5.48624849319458,"Anthony Bradbury sucks penis, Anthony Bradbury eats shit, Anthony Bradbury sucks penis, Anthony Brad"
420,-5.486248016357422,"Max, I seriously don't give a flying fuck about you, Jakezing, or your attitudes towards"
486,-5.485842704772949,"You bastard 

You bastard, you deleated my article before I even had time to write"
1866,-5.4838480949401855,FUCKAN STOP CHANGON IT OR I AM TWIST OFF YOURE LITTOL P
1833,-5.483105659484863,"""i told you suck monkey butts!!!!!!!!!!"""" said George Washington.........""""hahahah"
704,-5.481701850891113,"Block MilboreOne And Huon 

Fuck you.but I need your help,"
622,-5.480380535125732,"you are a big dickhead 

your an asshole it was not me you utter bellend"
636,-5.480175495147705,"A little song 

Fucky fucky fucky fuck
Fucky fucky fucky"
972,-5.478638648986816,"2008 (UTC)

 CUBS SUCK BURN TAKE IT CHICAGO SUCK"
2137,-5.4763689041137695,"Don't like people calling you out on your bullshit? Cut off their tongues. 

http"
654,-5.473077297210693,"listen ass  

I suggest you STOP trying to harass and threaten me.  I"
13,-5.472835540771484,you all think you are fucking experts because you control the information on wikiplagirism. you
327,-5.471946716308594,I reset my modem - new IP so you can fuck off - I think I may just piss you
1800,-5.471863269805908,"You're an 7åss fùck8 

You're an 7åss"
1998,-5.471743106842041,"""
dude, you think I give a fuck about you posting this bullshit warning? do something"
314,-5.471521854400635,"Persib again Persib again. Please leave, that's is true.
Fuck you.
"
512,-5.470409870147705,"Horrible horrible... 

...little shit, That's what you are. Horrible horrible"
799,-5.468198299407959,"Die
I just wanted to tell you that i hate you, and i fucked your mother. she"
779,-5.465582847595215,I call bullshit on that! Either behave or I will formally ask you to stay the fuck off my
90,-5.464911460876465,WHO THE FUCK DO YOU THINK YOU ARE DELETING THE SMS SECTION TO THE SYDNEY
1010,-5.463296890258789,"""

 YOU SUCK BIG DONK! 

 Headline text 
LOLZ!"
200,-5.4620442390441895,"""

 Hey f**king swine 

Doing bad? Suffering a lot?"
1299,-5.461345672607422,"yo, dog, mind yer own busyness... whoops... dick war yer only bus"
1098,-5.460117816925049,Mangojuice is a piece of shit that should fucking die!!!!!!!!!!!!!
2033,-5.4590888023376465,who put the stick up your ass? does mommy not love you? im gonna hack your IP
1173,-5.459070205688477,I think that your a Fagget get a oife and burn in Hell I hate you '
1357,-5.458208084106445,"to robert24 and taylor fan 

fuck both of you! I will not let"
480,-5.455822467803955,Gamaliel is a spic asshole with an axe to grind.  Get rid of him.
2150,-5.453577518463135,You filthy vandal. I will see to it that no one I know ever buys from your stupid mega
1996,-5.453345775604248,"Oh noes, you found out my provider is telenet. Well, fuck you. Is"
962,-5.452328681945801,"Hey you fag!! 

leave the english Wikipedia alone you german retarded bastard!!! All"
1422,-5.451868057250977,"HUNS

I CITED PERFECTLY GOOD SOURCES YOU FUCKING PI"
254,-5.449234962463379,"John Baird page edits 
John Baird is a fucking cunt. So the edits are correct and should"
1109,-5.448840618133545,"Hey Rancie you Prick, go suck a great big uncircumcized one!"
1836,-5.448291301727295,WHAT THE FUCK IS YOUR PROBLEM WHY DO U KEEP DELETING MY ARTIC
1548,-5.448007106781006,"Sieg Heil! 

Heil Hitler you gay noob!! I'm gonna cut"
1602,-5.4467902183532715,"You are a little bastard, get a life and/or masturbate more often. 82.40"
427,-5.444241046905518,"Your Stupidity 

The Assyrians are not extinct you incompetent bigoted fool. You lack"
1567,-5.444206714630127,"What... 

What are you doing? Don't fuck me. I fuck to Ryul"
2160,-5.444204330444336,"COME ON, SUCKA! 
I WILL PUNCH YOUR FUCKING FACE AND ALL"
1538,-5.4441819190979,"Sup dude. I'm not spamming. Fuck you, learn to read - When I post something"
290,-5.443182468414307,"Hey, you freaking hermaphrodite. 

When you are bored, do you"
1155,-5.44284200668335,"What I think of HighInBC... 

I think you're a total fucking moron"
209,-5.441396236419678,Collectonian is a bitch. A low class prostitute with no customers.
2172,-5.441060543060303,"fucking fite me 

why did you edit my page youre a top class tally"
240,-5.440775394439697,"November 2015 (UTC)
Fuck off. Your accusations are baseless, your writing style is atrocious"
1078,-5.43975305557251,JD IS A RAGING HOMOSEXUAL FAGGOT WHO SHOULD BE EAT
1863,-5.439743518829346,"Well, look at it now. Now it should be fine with you, right, fucking fagg"
397,-5.439061641693115,"Asshole censor keeps censoring 

Paid mole is pure scum.

F"
256,-5.435560703277588,Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-
917,-5.435560703277588,Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-
1063,-5.435560703277588,Hanibal911You're a bastard Pro-Assad.Hanibal911You're a bastard Pro-
768,-5.430552005767822,and i'm going to keep posting the stuff u deleted until this fucking site closes down have fun u
1503,-5.430459976196289,"sabu is a violent piece of crap 

dis guy is so violent.he hits"
481,-5.426059246063232,"""

try these important things and maybe you won't be such a sucker motherfucker:"
692,-5.426058292388916,"""
try these important things and maybe you won't be such a sucker motherfucker:
"
987,-5.425771713256836,"""all a bunch of lying fuckers who enjoy stalking people, like Elen The Stalker does"
1706,-5.422952175140381,"DUST FILTER, IF YOU RVV IT AGAIN! I WILL FUCKIN KILL YOU!"
1279,-5.422360420227051,"Reply 

YOU CAN'T FUCKIN BLOCK ME!

KISS MY RO"
1470,-5.42176628112793,FUCK WIKIPEDIA!!! FUCK WIKIPEDIA!!! FUCK WIKIPED
873,-5.4213056564331055,"""

DC101 IS HIS FUCKING EMPLOYER!!! IF THAT ISN'T"
1980,-5.4199910163879395,"""

And why is """"screw you, motherfucker"""" a personal attack? I"
334,-5.417109489440918,"Help! 

If you become an admin, I will fuckin find ya then fuckin kill ya"
693,-5.416171550750732,"Sick POV
What the hell? 
User:Izady is a sick fuck:"
1876,-5.414271831512451,"JIMBO WALES WONT STOP MESSING WITH MY ASS PUS 

"
1657,-5.412877082824707,"Grandma Terri, die in trash! I f#cking hate you Grandma Terri,"
94,-5.40974760055542,Damn those are fucking recent pics & I really want them or else Wikipedia's gonna be so stupid that
673,-5.409458637237549,Did Gabrielle fuck a chick? Did Gabrielle express an interest in the fiction in fucking a chick
285,-5.409089088439941,"SummerPhd, MarnetteD and several other editors suck enormous amounts of cock.  They"
699,-5.407238006591797,"Ccwaters is still a fuck 

You're still a fuck, good luck on being"
2138,-5.406525135040283,DON'T DO IT UNLESS YOU WANT TO HAVE A FUCKED BRAIN AND EVERYTHING EL
1463,-5.40595006942749,"faggot! 

It is a dysfunction sexual and corruption of the brain. You F"
656,-5.404140472412109,"What a shock 

A wikipedia admin who happens to be a petty little nazi asshole"
889,-5.402842998504639,"don't fuck with me coz i fuck back 

there can be only 2 reasons why"
843,-5.400827407836914,"Hey Fuckhead
Quit acting like the all mighty editor. It is not up to you to"
309,-5.399852752685547,Of course Uber here would just love to shove that green rotting foot up his pussy.
2211,-5.399711608886719,"Vats because im a child you Gungadin peice of shit, ill be back at u"
1923,-5.399137020111084,"i am not vandalizing your talk page you stupid bitch

you must have some other enemies,"
938,-5.399099826812744,"That's rich. Dude fucking stalks me, prevents me from doing ANYTHING on this shitty little"
92,-5.398799896240234,"""

 And why is """"screw you, motherfucker"""" a personal attack? I'm"
1356,-5.396205425262451,hi my name is monkeyman and i am a pedo and i need to get a fuckin life
21,-5.39447546005249,"Hello 

I make the internet suck Ok bitch face and you are going to die oneday"
120,-5.3935747146606445,"Its not nonsense its fucking true, so Yezzer likes to put dildos up his Harris"
1110,-5.393344402313232,Hello asshole. Your mother might be a cross wiki vandal or even a cross country whore but I am
603,-5.393344402313232,Hello asshole. Your mother might be a cross wiki vandal or even a cross country whore but I am
1937,-5.392739772796631,"Grrr 

Are you really THAT FUCKING STUPID? It's not an opinion"
1717,-5.392668724060059,"aight nerd 

you suck.  fin.   

P.S"
839,-5.390449047088623,"Haha, after looking at your talk page, its clear that you're a fucking idiot!! Do"
1570,-5.389913082122803,"Shut up you asswipe, we don't care. I'll decapitate your mother and shit"
180,-5.389804363250732,"That is irrelevant, bitch. I'm done with that Buffy shit. Piss off.  "
1815,-5.388332366943359,"Blow it out your ass,. And as for you, why are you always defending that punk"
1062,-5.385674476623535,"...

I didn't do any more after your warning. What a fucking joke man you are"
402,-5.385530948638916,"Fuck off, before you give me the 'wikipedia is not a playground' message, it is a"
2000,-5.38432502746582,Ban me you stupid fat american virgin cunt. At least I have a life outside of wikipedia
2131,-5.384133815765381,FFFFFFFFFFFFFFFUUUUUUUUUUUUUUUUUUUUUUUCCCCCC
671,-5.384052753448486,"If you're a motherf**king a**hole, what can I do? 

"
1126,-5.383273601531982,I alos like to ass fuck men...and swallow mens cumand any animals i.e
846,-5.382752895355225,"I just realized that Wiki is for fucking internet nerds.  Write whatever you want, its not like"
1918,-5.3825154304504395,"what the hell!!!! 

what the hell is your fucking problem? i am going to sue"
797,-5.381837368011475,"You are the one comitting the vandalism, you dumb polock asshole..."
1223,-5.381619453430176,"You pig. 

Why do you deny my people and language. You are racist!"
1516,-5.380156517028809,"Go ahead and block the IP, cocksucker, I could care less. I don't live"
545,-5.379514217376709,"Ima gona slash your tires!!!!!!!!!!!!!!!!!!!!!!!!!!!!! 

What the fuck is your problem"
1462,-5.378533363342285,"wikipedia search warrior4321 

your a dickhead your a dickhead your a dickhead"
2191,-5.377521514892578,"Cheerleader 

Your a dumb fuck for having any interest in the Cheerleader article"
418,-5.375907897949219,"""

MacBook Pro 
Son of a BITCH! Dammit >_< Damn"
1956,-5.37570858001709,No really? You really are a fucking idiot. That said I prefer it this way. The block
914,-5.374967575073242,"If 
you fucking message me again I'm going to kill your fucking family. First I'll"
1153,-5.374931335449219,"I HOPE YOU CAN CRAP OUT YOUR BUTT 

VBECAUES ITS YOUR"
1679,-5.372901439666748,"What kind of idiot ARE you??? 

OBVIOUSLY you can't f***"
1467,-5.3726677894592285,"""

 RE: 

Get a fuckin' job, dude. Most all these I u"
535,-5.371767520904541,"OI 

just cos I made an edit you dont like dont call me a fucking vandal"
1007,-5.371392726898193,"Dick cheese sounds more fitting for you!!! I don't waste my time with games, you crazy Can"
483,-5.37057638168335,"Can I insert my big dick into your vagina? 

It will make you feel good."
1857,-5.36906623840332,"""  WILL MY MOTHERFUCKING SAFETY BE GUARANTEED???? I FUCK"
1265,-5.3668012619018555,""" I DID ADD A FUCKING SOURCE BUT YOU DELETED IT! AND PLEASE FORG"
874,-5.366784572601318,"Wehwalt, what the fuck is this? Your own personal little fiefdom? What you"
625,-5.3665900230407715,"""Some annoying douchebag keeps putting up his own website """"fuckperezhilton.com"
1120,-5.366430282592773,"Your obessed 

With user KNOWIG what the fuck is wrong with you. Seek psy"
1646,-5.363900661468506,"""
Hey asshole, don't you tell me I'm not constructive, you're fat and your"
1127,-5.362839698791504,"Your  A little insignificant Mother's  Lover

you motha fucka..what ya th"
1298,-5.362173557281494,"WHAT THE FCUK  

what the fcuk u deleatin mah boy DABI"
798,-5.3620452880859375,"Who the fuck do you think you are?
I ask because you are not an admin. Do"
106,-5.361361980438232,"like wtf 

look man, youre a graduate student in mathematical fucking ecology and you"
308,-5.361044406890869,"Who The F*ck Put You In Charge

I create an account on wikipedia, not"
1540,-5.357553958892822,"No Picture? WTF!!! 

Come on dickheads!, there should definitely be a picture"
1036,-5.357400417327881,"blow me

Its my right of freedom of speech to edit wikipedia. So fuck off or"
276,-5.356818199157715,"FUCK WIKIPEDIA ON WHEELS! 

You should be forced to"
887,-5.353017330169678,What ever idiot who keeps editing football articles with shit on this IP address needs to grow the fuck up
532,-5.3519182205200195,"metalcore is NOT a punk genre you fucking idiot, it's a type of METAL, god"
1648,-5.3504509925842285,"YOU FAT SLIMY PIECE OF SHIT 

I HOPE YOU FALL"
952,-5.348735809326172,"?

UNBLOCK ME!!!

EURYALUS, YOU ASSHOLE"
456,-5.347165584564209,"""

 UNBLOCK ME YOU ASSHOES! 

{{unblock|HAHAHAHA!!!"
668,-5.342235565185547,"No, it was RE-ADD.. not read with two d's.. you STUPID FUCK"
953,-5.341640949249268,I will fucking cut your heart out. I will set you on fire motherfucker.
1280,-5.338363170623779,"""

STOP BEING AN IDIOT. It's not motherfucking speculation,"
44,-5.335006237030029,"Hi, I always lick Wasted Time R's ass because I'm a bitch slapped pussy wimp"
584,-5.3347697257995605,"I am going to shove a pineapple up your ass 

You'll fucking need major surgery to"
260,-5.332578182220459,"GO AHEAD AND BLOCK ME! 

 I HAVE 42 FUCKIN ACCOUNTS ON W"
1362,-5.331794261932373,You are gay. Go find someone of your own sex to have it off with you sausage jockey
685,-5.329854488372803,"I wish the Euro%74rash would stop fucking up Jewish articles. 

Only Jews"
411,-5.32879114151001,"Racists 

They are nothing but racist little boys with little white dicks who want to"
1514,-5.328195571899414,"WTF 

wat the fuck u think your doing, deleting my work, i have had"
1715,-5.326377868652344,"""

 FCUK YOU DOC 

  The Anti-Vandalism BarnstarFUKU"
496,-5.326361656188965,"I am going to shove a pineapple up your ass. 

You'll fucking need major surgery"
1921,-5.326190948486328,"what the hell is your problem?! 

why the fuck are you removing my edits on ar"
731,-5.325201988220215,"Lisa Williams a medium?? 

No offense intended but are you fucking insane? Shes a"
1399,-5.323815822601318,"}}

{{Unblock|Impudent, feckless, dick. How dare you"
2031,-5.323777198791504,"Hey ole' faggot. 

Hey faggot.
You are an"
2114,-5.322850704193115,"shannon

just merge the kunt and write more shit for us u faggots"
969,-5.322408676147461,Mattythewhite is a bitchMattythewhite is a bitchMattythewhite is a
1723,-5.322138786315918,"""

I""""M NOT BEING A FUCKING BABY! CALL ME IF YOU"
1346,-5.319427967071533,You lying ass.. you know damn well i didnt do jack shit.. wanna lie some more? your
423,-5.319278717041016,"You snivelling little shit.... 

horrible horrible HORRIBLE vile nasty things are"
457,-5.317613124847412,I no longer give a shit! Go ahead and fuck up the article! I will have a good
1469,-5.317591190338135,"hey 

hey faggot, are you dead? or are you watching your mom getting"
45,-5.316548824310303,"ElinorD, KP Botany and TeaDrinker are fucken piece of shits."
1300,-5.3156256675720215,I dont give a fuck... it will get reposted so you think i give a flying fuck
892,-5.314869403839111,Please go and kill yourself. You clearly have nothing better to do on wikipedia than try and fuck
289,-5.313276767730713,"You are a cock, and if you block me you are blocking a very large ip address covering tens"
1266,-5.312718391418457,"ASSHOLE! 

I just read this article, and man, was Hitler an"
282,-5.312000274658203,I never fucking make the fucking article in the first place what the fuck?
318,-5.311952114105225,EDGERTON HIGH SCHOOL IS THE LOCATION OF THE LAIR OF THE FUCKING MONSTEROUS
1924,-5.311609745025635,"Hey dickhead Summerphd 

Why are you such a disruptive, vindictive asshole?"
2011,-5.311150074005127,"So basically, you're butthurt wiki-jew? that's lame as shit. get a"
712,-5.311031341552734,You're a dishonest asshole that will never touch a girl until you move out of your parent's basement
791,-5.30898380279541,"""Fuck it, no. You'll be missed by many. You're a maverick of"
1765,-5.308764934539795,oli is a dickhead oli is a dickheadItalic text oli is a dick
1708,-5.307953834533691,"""
Ban one side of an argument by a bullshit nazi admin and you get no discussion because"
651,-5.307860851287842,Who cares asshole? Stop terrorizing wikipedia users with your stupid questions!
1113,-5.305060863494873,You are a duimb fucker! Why do you want to banme when I edited kears
2015,-5.302330017089844,"First of all, who the fuck died and made you the god on what is and what is not"
148,-5.302001476287842,"You can take your sandbox

And pull your cheeks apart and stick it up your asshole.
"
1477,-5.3000569343566895,"""
The """"warning"""" is such bullshit. I don't give a fuck if you log my"
78,-5.29933500289917,"your lazy ass keeping the admin back log low, RETARD. Your not making a difference, you"
825,-5.29868221282959,"I bet you suck a LOT of cock 

And you obviously like to work for free,"
1722,-5.297353744506836,"i will take good revenge on your bullshits  stupid uneducated Tletbrain 
I"
2079,-5.297111511230469,"FUCKING LAMER LOSTING OF MY TIME!!JOADFYH 

"
802,-5.295625686645508,"You Are A Piece Of Shit 

How dare you deface the truth! You disgusting piece"
93,-5.295071601867676,"fuck you 

Funny how a wikipedia article i tried to create is now an actual"
2158,-5.294711589813232,"here's your fucking citation  

https://mobile.twitter.com/TELETO"
1,-5.294679164886475,"Grandma Terri should burn alive and be shot! 

Get shot asshole G-m"
971,-5.293001651763916,"""

 fuck off 

do you always go to random peoples edit history to randomly revert their"
1667,-5.289830207824707,"Whoever wrote the comment above, u r my Fuckin HERO!!!!!!!!!!!! WOOOOO! Rock on"
