,review
1527,"Possibly the worst film within the genre in existence. It was announced as a comedy, but is simply tragically pathetic. I don't think anyone could have achieved anything more terrible and irritating i"
1528,"The main character is a whiny, irresponsible study of how to throw yourself a pity party. She loses it at the drop of a hat, acts pathetic, is schizophrenic, and left me wondering why on Earth she doe"
1529,"I couldn't. I was bored, not just because the acting was terrible and the tragic story was simply a b-movie whose plot was all about the cannibalism, but the fact I was watching a subtitle foreign fil"
1530,"TART is the worst movie I've seen this year, and that includes both the Affleck/J.Lo bomb GIGLI and the Rob Zombie borefest HOUSE OF 1000 CORPSES. I don't know if that's a fair comparison seeing that "
1531,"This movie was the worst movie I've ever seen. No story, no point, it wasn't even funny at all, not sure why people say this movie is hilarious because it sucked SO much!! Felix Bean the main characte"
1532,"I used to think that it couldn't get worse that ""Army of the Dead"" but this load of crap makes the afore mentioned movie look like ""The Godfather""!! The special effects are HORRIBLE (Makes the origina"
1533,This movie was an embarrassment. Ulma Thurman looked like she had some kind of disease and John Travolta looked like he was walking in his sleep. I was expecting this to be a so-so sequel to Get Short
1534,"What a mess--and I'm not referring to the ""destruction"" in the title. I could go on about the hackneyed plot, the lousy effects, the (actually notable) cast grimacing as they deliver the worst lines o"
1535,"*** SPOILERS***<br /><br />One of the worst films I've seen since last years ""The Village."" An insult to anyone of any intelligence at all. Poorly written and astonishingly contrived. Nobody, especial"
1536,I have never seen a more unrealistic movie than this foul piece of dung. The acting was over the top. The direction was tacky and amateurish. The script was just a joke. The story looked penned by a p
1537,"This movie was awful, especially considering the work that must have gone into its production. Though it's not as bad as Ax 'Em, it is quite awful. Take into account the obvious rip-offs from Gladiato"
1538,This is a disgrace to the name of all of the lovable and laughable Critters' saga. Why do the writers feel the need to make the movie unbearable to watch by all quality standards. The Critters are cut
1539,"The selection of the bloated, boring, and racist ""Cimarron"" ranks as the worst choice for Best Picture in Oscar history. Poorly acted (particularly by the justly forgotten Richard Dix, whose performan"
1540,"Geoffrey Wright, the director of ""Romper Stomper"", transplants Shakespeare's ""Macbeth"" in the contemporary, criminal underworld of Melbourne, Australia. The result is a semi-awful piece of cinema. Sam"
1541,"What a waste of talent -- although it appears that Crudup in real life is a lot more like the vapid, self- absorbed, character-less character he portrays in this disappointing movie.<br /><br />In art"
1542,"This is without question the worst screen adaptation of a Stephen King work, if not the WORST MOVIE OF ALL TIME! This is an unbelievably horrible movie. I fell asleep on this stinker several times and"
1543,"Half of the movie is is flashing lights and shaky camera. The rest is made up of predictable characters (think science vs. government, 'know-how' vs. authority, etc.) <br /><br />What is the worst asp"
1544,I understand that this was Llyod Kaufman's attempt to save a movie that was the pits. The whole movie is voiced over since the audio reel was junk. The voice overs were SO bad and terrible quality. As
1545,"the photography is good, the costumes are good, but the editing is bad. The various scenes are cut, or stopped at the wrong times, and the conversations are s-l-o-w and tedious. This slowness continue"
1546,"In a word, god-awful... too many plot holes.. um, yeah... Who takes their kid to dig up a dead body in the middle of the night? and what's up with his wife stealing the skeleton.. who does that? why, "
1547,"I think this is the worst movie I have seen since ""Mortal Kombat 2"". The action (including the effects) is like in a cheap Glen A. Larson TV show, the acting is terrible and the dialogs are even more "
1548,"Jeremy Irons and Forrest Whitaker are good actors. But this movie was badly written. First of all, during the hijack scene, Irons sits too comfortably in his chair...he appears to be READING something"
1549,"First off, I saw another reviewer said this movie was ""fantastic"". Well nothing could be further from the truth! This movie is complete garbage!!! A moronic horror comedy that is NOT even slightly fun"
1550,"I just don't know how this stupid, crap, junk, garbage & good for nothing film is a blockbuster. It was so boring with a very, very weak (or no) story-line and wasn't even a jot funny. The film was ab"
1551,I have seen this movie and in all honestly was quite disappointed. And in my opinion this movie lacks heart. I frankly didn't care what happen to the characters by the end of the movie. <br /><br />Th
1552,"This is the worst movie I have ever seen in my entire life. Unless you're into masochism, never see it. It was an insufferably long, pointless, eye-harming, depressing movie and will forever top my li"
1553,"This movie is a real shame, not just for the plot,the empty performance of the characters, it is for the lack of creativity from the director and all the crew, this is maybe one of the worst movies of"
1554,"Despite the solid performance of Penelope Ann Miller, this movie was an awkward mess. The lead character's American accent was ridiculous and he never seemed comfortable as a result. There was no chem"
1555,"This movie was a monument to inept filmmaking on a colossal scale. I'm a huge Burt Reynolds fan, but even he was horrible in this film. The only redeeming quality of this film was the chick that smoke"
1556,This movie was absolutely terrible. The only explanation I can think of for the good reviews it received from some here is that they were written by people in the cast. It was actually painful to watc
1557,this movie sucks. did anyone notice that the entire movie was shot in like 2 rooms. there are NEVER any outside shots and if there are its obviously film taken from somewhere else. this movie blows ha
1558,I wasted 5 dollars renting this complete piece of crap. Dr. Zack is the most unlovable lead character i have ever seen. The movie was full of EVERY cliche you could ever think of and contained not a s
1559,"I wrote spoiler alert, but there's not really much that can be spoiled. It's like spoiling rotten meat. This movie is probably the worst I've ever seen. Not because of the actors or the special effect"
1560,"This documentary was boring, and quite stupid.<br /><br />I mean... the documentary maker obviously does not even know what how Darwinian evolution works? It is a theory, and the name is just plain du"
1561,"Even though this is one of the worst movies I have ever seen, I would recommend this movie for anyone who likes good pyrotechnics. Its plot was terrible. Its horror wasn't really that good. Its sci-fi"
1562,"Thank God I was not operating any heavy machinery, it could have been an even worst disaster. Shots were slow & very repetitive. Different scenes, same shots, medium shot, medium shot, medium shot, sn"
1563,"The Grudge 2 is one of the films that makes me wish there were more synonyms for ""terrible"" in the English language. With a plot replete with more holes than a trawlers net, this film fails to make co"
1564,"I really tried, but this movie just didn't work for me. The action scenes were dull, the acting was surprisingly poor, and some of these characters were TOO stereotypical to even be funny. Pam Grier t"
1565,"All I can say about this movie, is it is absolutely boring. The intro to the movie is quite possibly the worst intro to a horror film I have ever seen, I mean a angry chick hitting a guy in the head w"
1566,"This is by far the worst ever 'horror' movie, no, make that any movie, I have ever watched. Shame on Block Buster for even carrying this type of crap. I never ask for a refund on any movie, but I thin"
1567,"Skeletons In The Closet takes the father-teenage son genre to new levels of low. This is a movie that serves no purpose. The plot is layed out in the first few minutes, there is no suspense, the chara"
1568,"There is somewhere in here the makings of a decent if routine SF story. It is thwarted by several factors. First, the actor is just awful. Even the competent actors are awful. The dialog is wooden and"
1569,"As Jennifer Denuccio used to say on Square Pegs, ""Gag me out the door."" I would definitely vote this movie on IMDB's Worst movie list.<br /><br />Dennis Christopher plays T.T., a guy from Chicago who "
1570,"What starts out as a passable movie degenerates into one of the most incoherent, UNscary, incompetently made, stupid attempted horror films of recent years.<br /><br />Absolutely terrible. It's such a"
1571,"This movie is really stupid and very boring most of the time. There are almost no ""ghoulies"" in it at all. There is nothing good about this movie on any level. Just more bad actors pathetically attemp"
1572,Frankly I did not think there was anything humorous about this movie. It was really lame and poorly done with no plot whatsoever. Surprisingly it got some chuckles from me at the beginning with the Ma
1573,"Extremely boring..I don't care how many avant-garde bones you have in your body, this baby sucks...and don't go and see it because I mentioned that, save it for Warhol's ""Empire"", it's far more entert"
1574,"Oh, my goodness. I would have never thought it was possible for me to see a thriller worse than Domestic Disturbance this soon, but here it is. Armed with rotten plot, terrible editing, stilted acting"
1575,"I laughed so much when I saw this film I nearly soiled myself !. Awful acting, laughable effects (super imposed explosions), and dodgy slow motion fighting.<br /><br />One of the worst films I've ever"
1576,Worst movie ever!! Its not clever or funny or thought provoking. 84 minutes of bad actors doing their best with an awful script.<br /><br />Acting was so bad that you can see the dead people breathing
1577,Horrible movie. This movie beat out revenge of the living zombies for the WORST movie I have ever suffered through. What the !@$% were the morons who made this film thinking. Was it supposed to be sca
1578,"CANNIBAL FEROX (1+ outta 5 stars) Miserable excuse for a movie... which you might enjoy if you really like boring, nonsensical jungle movies spiced up with scenes of graphic violence. A pair of drug d"
1579,"""Hero and the Terror"" is a fairly dull thriller - a la: no real character substance, predictable plot, and... Boring. For a thriller I found this movie slow in working up to its pitiful climax, as it "
1580,"This is no doubt one of the worst movies i have seen in a long time. I was expecting alot more from the actors. It started alright, then things go from idiotic to absolutely ridiculous. Definitely not"
1581,"Predictable, cliche, unbelievable, boring...what else can I say? It's only the caliber of the cast that saves any redeeming qualities of this bloated mess. Oh yeah, and the entertaining end zone antic"
1582,"This movie tries to rip off Predator, but that movie is much better. This movie has truly terrible special effects and a mindless plot. The team that enters the forest to find the cause of the disappe"
1583,"This movie is the very worst that I have ever seen. You might think that you have seen some bad movies in your time, but if you haven't seen this one you don't know how terrible a movie can be. But wa"
1584,"How in the name of decency did this film ever get made? <br /><br />One presumes the subtitles merely say 'awful' on every single frame of this truly dismal effort.<br /><br />Horrendous acting, woefu"
1585,"Seems Sensei Seagal is getting more and more moralising and less ""action packed"". To date this has to be his worse movie... no action, a poor story line, an impossible plot and to make things worse, o"
1586,There is nothing mean spirited or evil about this movie. It's just terribly dull. Dull is the photography--- the film stock appears old and faded and washed-out. Maybe it was even 16mm blown up to 35m
1587,"This failed exercise in satire or commentary on the human condition easily earned a place as one of the 10 worst movies I've ever seen. I'm seriously considering buying a copy, if I can find one dirt "
1588,"I am not a fan of the original book but was expecting to see a better adaptation than the Natalie Portman movie, which I found awful. This version is even worse.<br /><br />First, there is very little"
1589,"Infamous for being ""brought to you by the digital effects team behind Independence Day,"" Coronado is even more of a spectacular failure just from being juxtaposed with ID4. This ridiculous mess of a f"
1590,"well, the writing was very sloppy, the directing was sloppier, and the editing made it worse (at least i hope it was the editing). the acting wasn't bad, but it wasn't that good either. pretty much no"
1591,"Watching this movie brings several words to mind: ""sophomoric"", ""ridiculous"", ""improbable"", ""self-indulgent"" and finally (and fatally), ""boring"". Badly directed, badly photographed and badly acted, th"
1592,"A ridiculous, badly acted Mini Cooper infomercial. Includes cameos from Pepsi, Dell, etc. <br /><br />Absolutely nothing worth rescuing here. Particularly bad are Donald Sutherland, the music score, s"
1593,My wife received tickets for our family to attend the premier of this movie from her employer for free. I only regret the price of the popcorn and the two hours of my life wasted on this garbage film.
1594,"Nice attempt to bring Shakespearian language alive in a post-apocalyptic setting, but the final result is dreadful. Futuristic Liverpool is not convincing at all; the budget was obviously not very big"
1595,the actors cannot act. all dialoague was plagued with bad accents and loss of character. Channing Tatum never moves his lips or changes his facial expression... EVER.<br /><br />the story is nothing n
1596,"This piece of Crap is actually the BOMB, as in Bottom of the Barrel. I can't figure out which is worst; Norris' dull portrayal of anonymity (not a great trait in an action protagonist) or Christopher "
1597,"I'm normally a fan of Mel Gibson, but in this case he did a movie with a poor script. The acting for the most part really wasn't that bad, but the story was just pointless with flaws and boring. I tho"
1598,This was a sordid and dreary mess. I needed a shower when it was over. It goes something like this- some socialites are murdered and a woman homicide detective is assigned to the case. She discovers t
1599,"This movie is bad, so bad that my mother who can barely stand the ""suspense"" of Disney's Snow White, was chuckling through out the entire movie. My first warning should've been that it was in the $5.5"
1600,"Kidman and Law lack the chemistry to make this sloppily directed, poorly written romance/melodrama work on any level other than grandiosity. Kidman pouts and<br /><br />pines wistfully for her absent "
1601,"Well, at least this was the last sequel that I could find at Blockbuster, because this movie was just downright horrible. I mean, I can understand how hard it would be to get rid of an evil house. We'"
1602,This is possibly the worst of the worst. I am a huge fan of the horror movie industry and I can believe this movie was allowed to be made. The acting was juvenile and the story completely idiotic. The
1603,"This film is absolutely appalling and awful. It's not low budget, it's a no budget film that makes Ed Wood's movies look like art. The acting is abysmal but sets and props are worse then anything I ha"
1604,"This film fails on many many levels. The script is the first failing, and as I understand it, if the script stinks, there's nothing that can fix that. The plot is boring, after the first 45 minutes, I"
1605,"This low-budget film about a writer who goes to work in a London casino has an awful script, wooden performances, and not much to recommend it. Of course it will appeal to highbrows for whom ""mainstre"
1606,"This film really misses the mark on most fronts. The accents are laughably weak, the acting amateurish and the comedy weak at best.<br /><br />They've got a great idea, it could have been particularly"
1607,"Wow - Thank god I was on an airplane and could look out the window. Bad Hollywood fire scenes, predictable, terribly acted (who the hell was that awful woman who played the wife?), badly casted, awful"
1608,What does this movie have? Lots of gunfire and expensive effects. Nothing makes sense on any other level.<br /><br />Watching Arnold cry is seeing acting so bad that it is laughable. The plot is ludic
1609,"This movie was total cheese. It stank. The only thing good about it was the acting. Other then that, nothing noteworthy at all.<br /><br />Big Time Spoilers Coming up! Don't Read Anymore If You Have N"
1610,"What movie is this??? A horrible movie with the old boring concept of infidelity which has already been achieved by the ""Bhatt camp"". The movie starrs EMRAAN HASHMI, UDITA GOSWAMI AND DINO MOREA. The "
1611,"OK by the time you read this I MIGHT have stopped crying. This movie was so horrible as to be quite vexing. The creatures are kinda cute, but the only really good thing about the movie was the growing"
1612,"This is absolutely the worst comedy I have ever seen. It's hard to explain though, because (unless you've seen this) I bet you've never seen a comedy that was not good or bad; it's just there (That's "
1613,"One would think that with the incredible backdrop of WWII Stalingrad that the writers would come up with a script. Nope. There is NO story here! It's like porn, vignettes of violence interrupted by pa"
1614,"It's literally the Three Stooges all over again, without the charm. This show's nothing more than the worst slapstick. I'm surprised they actually have writers. The so-called jokes are completely haph"
1615,"If you enjoy sitting in the dark, both literally and figuratively, for ninety minutes then this is the movie for you.<br /><br />A waste of actors, resources and audience time. Ultimately a waste of s"
1616,"Horrible waste of talent. Not even worth watching when there is absolutely nothing else to do. My hope against hope is that the actors at least got paid well. Anyway, if you're a fan of Heather's or L"
1617,"""The Quickie"" tells of a decadent Russian mob family who lives in Malibu and...well, frankly, this awful attempt at drama isn't worthy of commentary.<br /><br />Jason Leigh introduces herself to Mr. M"
1618,"This movie is awful. At first I thought it may appeal to children, due to the cuddly Ewoks, the fury little people from Stars Wars. After sitting through this monstrosity of a movie, I am certain that"
1619,I don't think the number of blunders militarily and strategically contained in this turkey can be beaten. Everything in this mess was done on the cheap and made soldiers look really stupid. Examples: 
1620,Think 'Charmed' with testosterone instead of estrogen and you get the general idea for this picture. A very lame story with mediocre effects and an anti-climax ending to let the door open for a part 2
1621,"I had the terrible misfortune of having to view this ""b-movie"" in it's entirety.<br /><br />All I have to say is--- save your time and money!!! This has got to be the worst b-movie of all time, it sho"
1622,"Not too good a movie. Sure, it contains action, but the effects aren't all that good for a '08 movie. Gunshot effects are downright horrible. Acting is ""meh"" <br /><br />It is nothing like Far Cry, ot"
1623,"The direction by Wong is perhaps the all time worst in film history I've ever seen. This film makes my all time worst film of 2000, Dungeons and Dragons by Courtney Soloman looked like an Oscar winner"
1624,"this movie is quite bad, aggressive, not played well, not directed well, seems low budget, low quality,emotionaly weak and disconnected. after watching earlier comments, went to see it, but if u try t"
1625,"As a writer and a lapsed Orthodox Jewish woman, I was let down tremendously by this movie. The dialogue is hackneyed and wasteful, the characters, too engaged with lines ranging from the wrackingly pr"
1626,"This is such a crappy movie I have no idea how it got on the shelves, they must have paid the movie store to make them put it there, seriously! The story makes absolutely no sense unless you are on so"
1627,"This representation of the popular children's story on film is pretty pathetic to watch. I know it is one of the earliest efforts at moviemaking, but this 15-minute picture is unimaginative and poorly"
1628,"This stupid, anti-environment wannabe ""Jaws"" is sad, pathetic, boring, poorly dubbed, and stupid. There is nothing redeeming about it.<br /><br />Plot follows some shark/octopus creature-thingy that a"
1629,This is a truly awful movie. The jokes are few and far between and the pacing is a down right endurance test. The only thing funny to come out of this production is it's comparison to the classic film
1630,"Hello people,<br /><br />I cannot believe that ""Shades"" from That Thing You Do took this role. I don't think Cory Feldman would have taken this role. This movie was a fuming pile of dung. Save your mo"
1631,"This was truly horrible. Bad acting, bad writing, bad effects, bad scripting, bad camera shots, bad filming, bad characters, bad music, bad editing, bad casting, bad storyline, bad ... well, you get t"
1632,"No,I'm not a radical feminst bashing the hentai and yaoi genre,I just find it really boring and pointless.My god,I was MADE to watch this for initiation from some stupid punk and my my,even an MST3K m"
1633,This is probably Wayne's poorest movie; at least the poorest in which he had a starring role. It's just incredibly bad. The editing is especially awful; it really appears that the editor (if there was
1634,I watched this basically for the sole reason that it was supposed to have Third Reich references in it. It turned out a pretty brainless and predictable slasher film that appeared to be made to appeal
1635,This is just a very bad film. Miles looks as if she is in pain during the sex scenes and the acting is wooden. It also drags on slowly and never really finds a point to it all. One of the worst films 
1636,"Except for the glossy look, this show had little to recommend it. The writing was patronizing and convoluted. Without exception the characters were shallow and unsympathetic. The female characters cam"
1637,I couldn't stand to watch very much of this crap. This is your standard junk that certain annoying women love- old English era drama with lots of costumes and cliché characters that seem to be plucked
1638,Don't pick this one. ****Spoiler Alert***** The plot of this aggravatingly bad movie is four friends are talked into taking the shuttle from the airport by a very zealous driver. On the shuttle with t
1639,"Truly awful nonsensical garbage. This movie does everything wrong except make the running time under an hour. The gore FX defy gravity & logic. There are no scares. The acting is abysmal, with everyon"
1640,"AWiP tries to be funny, scary, tense, and romantic ... and fails in every respect. The acting is average at best, but mostly stupid. The special effects are not enough to make up for the stupid plot d"
1641,"This isn't a good movie. Plain and simple. Take out the hardcore sex scenes and what you have is a mediocre plot, average acting (at best), plodding direction, and dull dialogue. Add in the grot and y"
1642,"This movie has got to be the biggest disappointment I've ever experienced with a film. The acting is horrific, the suspense build up minimal, and the plot overall is ridiculous. I found myself rooting"
1643,"ok, i am really into King's stuff, but this is just dreadful. the whole movie, i am waiting for the main character to do something profound with his new youth and power. i can tolerate the worst of mo"
1644,"You gotta be a fan of the little man but I found Burlesque on Carmen dull, unimaginative and totally not funny.<br /><br />Chaplin is retelling the story of Carmen and plays a big role himself as Don "
1645,This film is really a big piece of trash trying to make itself look like a Hollywood production.Poor story outline(stupid robot story)...ultra bad acting by untalented pop idols...and they are trying 
1646,"This is the one movie that represents all that is bad in the movie business. The actors are pathetic and the script is awful. The special effects, if there are any, are so badly done that it would hav"
1647,"The movie was pretty bad. It's not so much a script problem. It's just that the movie is really boring in terms of pacing. The movie just seems to plod along at a slow, agonizing rate. The story in Sa"
1648,"it really is terrible, from start to finish you'll sit and watch this ridiculous idiot, thinking hes cool when he's really not, rubbish plot line, terrible acting and complete waste of time and money,"
1649,"Miserable film. Not even to be compared in one breath with ""To Kill a Mockingbird,"" or ""In the Heat of the Night.""<br /><br />Yes, there is racial prejudice but the film is at most ridiculous. <br /><"
1650,"This is without doubt the worst film in the Hamilton saga and the worst actor to do Carl Hamilton.Peter Stormare just cant pull it off,with his psychotic looks and no style at all.He may be good to do"
1651,"I'm not sure I've ever seen a film as bad as this. Awful acting, All over the place plot, terrible special effects. There are some 'so bad its good' moments in here but not really enough to maintain i"
1652,This show is pathetic. I can't even begin to imagine how anyone with an IQ greater than that of a can of split pea soup that's past its expiration date can willingly sit through this garbage for an en
1653,"A cheap and cheerless heist movie with poor characterisation, lots of underbite style stoic emoting (think Chow Yun Fat in A Better Tomorrow) and some cheesy clichés thrown into an abandoned factory r"
1654,"Simply put, I was amazingly disappointed. I'm a huge fan of Asian Horror, and I can watch unoriginality (I myself enjoyed ""The Red Shoes"" and ""Phone""), but this was just poor.<br /><br />The movie has"
1655,"Some of the secondary actors try, really hard. And camera shots in the desert are quite lovely. Otherwise, this film is horrible.<br /><br />William Shatner's character, Harvey, is an amateur screenwr"
1656,"Well the film starts good, but after half an hour it becomes boring and stupid, when all the plot is about Karen's( that was the name of the girl right?) pregnancy.<br /><br />The end of the movie it'"
1657,"From the start this film drags and drags. Clumsy overdubs explaining the history, monochrome acting, boring sets, total lack of any humanity, verve or style. The actors look as if they are drugged. Po"
1658,"Another tiresome bore from Anthony Minghella, who seems to thrive on these big bloated super-productions that take over two and a half hours to do what any reasonable filmmaker would do in about ninet"
1659,"""Tamara"" just felt like another teen oriented knock-off of the ""I Know What You Did Last Summer"" trend and is painfully dull. A high school outcast, who is heavily into witchcraft and black magic, is "
1660,"This movie was horrible. If it had never been made the world would be a better place. Come on, a flying wagon? What were they thinking? This was a sub-par movie with a horrible hook, and I would like "
1661,"To start, I'm not a person to rate movies that I haven't seen, nor am I a person that rates movies 1's when they don't deserve it. This movie was really that bad. The basic plot was extremely formulai"
1662,"What a terrible sequel. The reason I give this film two stars instead of zero because it's a movie that has violence and gore and critters, yet it is planned out poorly. And this god-awful sequel was "
1663,"<br /><br />Very slow, plodding movie with a confusing story line. The movie's only hope of keeping the audience interested is the gratuitous nudity thrown in at regular intervals. Ellen Barkin is mis"
1664,"I used to work in a video store. I saw this title in the horror section and took it home as a free rental one night.<br /><br />This movie was truly awful, there is no redeeming quality about it, beca"
1665,"I've never made one of these before, but this movie was literally so bad I had to say something about it.<br /><br />I'm all for independent film-making as the past year has seen of the worst (in my o"
1666,"If you are planning to schedule your program for a film festival, do not be misled by what it says in the booklet. This is a complete waste of time and energy. I have watched Bunuel, I have seen Dali,"
1667,I just finished watching this film and think it is one of the worst films I have ever seen. It was so boring that I found myself zooming through it at X2 speed and finished it in less than 30 minutes.
1668,I generally loved the Carry on movies but this one is actually pretty awful. There are very few laughs because the whole thing is so forced.There is plenty of talent on the screen and some come off be
1669,"Aside from the gunfight scene, I felt the movie was a waste of celluloid. Robert Duvall, Kevin Costner, and Annette Bening could have played those roles in their sleep. The dialog was marginally toler"
1670,My paraphrase above of the slogan on the back of the DVD box sums it up: this film was far more horrible than horrifying.<br /><br />This is the worst film I have seen in as long as I can remember. My
1671,"A guy, with the unlikely name of Shy Walker, looks for his two daughters in a cornfield for an hour and a half. That's the entire plot...with across-the-board bad acting, of course. Walker wanders aro"
1672,===========BIG SPOILER================================== This is a terrible movie with no likable characters. So many clichés and senseless scenes. It needs a good editor but then there might not be a
1673,"The summary was promising but watching the movie was a huge disappointment. Nothing happens in this movie. Plot is linear and without surprise. Normal characters stay normal until end of the film, wei"
1674,"wow, this movie sucked.<br /><br />This movie was a embarrassment to the original sandlot.<br /><br />Everything about this movie was awful.<br /><br />The acting was horrendous. Every part except the"
1675,"This is one of the worst movies I've ever seen. It's supposed to be a remake or update of ""The One-armed Swordsman"", by Chang Cheh. The ham-fisted direction and crappy fight choreography mean that the"
1676,"The acting was terrible, the cheesy, fake, CHEAP green screen effects were ridiculous, and the creatures were absolutely retarded. The only good thing about this movie was the concept, and the laughs "
1677,"This movie is terrible, it was so difficult to believe that Katie became a heartfelt teenager with the power to save the pity Chinese people, the movie didn't show any convincing argument to prove tha"
1678,"This Canadian ""movie"" is the worst ever! Stunningly amateurish. When the bad guys rob a boat, we see two women with machine guns and one of them says, with a very low voice, ""We're robbing your ship!"""
1679,"I couldn't make heads or tails out of this terrible film noir.<br /><br />The plot was confusing, the acting was alright, but the picture quality was awful! Though I bought this at a ""Gansters Double "
1680,"This is by far the worst and most stupid show I have ever seen on TV. It is almost physically painful to watch an adult (well in his twenties) doing nothing but torture and mock his parents, who alway"
1681,"Ugh. This movie has so many unbelievable plot contrivances that they made what could have been a good movie into a hideous mess. The story is halfway decent, but the holes in the plot make the executi"
1682,"This movie was terrible. The acting was lame, but it's hard to tell if someone was acting well since the writing was so bad. This is one of Johnny Depp's worst movies- I highly discourage anyone from "
1683,"I have never seen a movie so bad. It's not even entertaining enough to be a drinking game.<br /><br />It's SO bad, I don't even want to talk about it... and that's the whole point of this, isn't it? P"
1684,The characterization in this movie is among the worst I've ever encountered. The dialogue is trite and cliché to the point of extreme distraction. None of the issues the characters face are developed 
1685,"To have to actually own up to making such a horrible movie! Actually, I'm more embarrassed that I sat through the whole thing. It looks like an old 80's sci-fi movie complete with super-fake looking """
1686,"It's really too bad that John Candy wasted his skills on so many horrible films (Delirious, Wagons East, Who's Harry Crumb?, etc.. This one has maybe a few chuckles, but it's mostly just really bad on"
1687,this movie sucks. did anyone notice that the entire movie was shot in like 2 rooms. there are NEVER any outside shots and if there are its obviously film taken from somewhere else. this movie blows ha
1688,"This movie is a complete and utter waste of time, one of the worst films I've ever seen. And coming from me, that is definitely saying something. In fact, I wish I could have given it negative stars i"
1689,Definitely the worst movie I have ever seen in my entire life. I can't find anything positive to say about this movie (if this production is even worthy of that word). <br /><br />This production is n
1690,"yeesh,talk about craptastic.this thing is brutal.horrible voice dubbing,even more horrible acting and no discernible plot.apparently there are some great chase scenes,but the problem is,you have to ge"
1691,"I cannot see why anyone would make such a movie. From start to finish this film is really, really bad.<br /><br />The characters are all very shallow, terribly acted and downright annoying. There is a"
1692,"Why does this piece of film have so many raving reviews? <br /><br />This is amateurish, unfunny and annoying.<br /><br />The only memorable thing here is the corny title song. <br /><br />The product"
1693,"I can name only a few movies that I have seen which were this bad. This movie has terrible everything: The dialog is corny and cliché', the acting is poor for the most part with a few exceptions, the "
1694,"I watched the version with pathetic American over-dubs, maybe this made it much worse, but from what I could make out the film was pretty bad anyway. It seemed low budget. The visuals reminded me of a"
1695,"The acting is awkward and creepy, and not in a good way...at all. The writing, the dialogue, and the chemistry between the actors is horrible. Nothing makes sense and every close-up of an actor's expr"
1696,"This flick is a waste of time.I expect from an action movie to have more than 2 explosions and some shooting.Van Damme's acting is awful. He never was much of an actor, but here it is worse.He was def"
1697,"This is one of the films that killed the ""spaghetti"" western. It not only loses something in the translation, it is a total chaotic mess of editing as well. Either chunks of it have been edited out an"
1698,"for everyone who has read this book, Fanny Price ends up maturing into her own woman, a beautiful woman...with a brain. Le Touzel looks like she is on medication. Terrible acting, she just ruins it! H"
1699,"This show was crap when it first came on. The first actress that played the daughter didn't fit the role, the writing was hit or miss, and Damon Wayans CLEARLY wasn't comfortable doing such a cornball"
1700,"I saw a 12:45 a.m. show last night, and I would've walked out 20 min. in, but there was nowhere to go! Blatant product placement, juvenile script, so much talent gone to waste, gay-bashing...what didn"
1701,"on this quagmire of mediocrity? You are SO much better than this.<br /><br />Simply put, Frostbite is worthless. Bad acting (and I use that term loosely), minimalist ""plot,"" sophomoric humor, and lack"
1702,This is possibly the single worst film i have ever seen - it has no good features at all.<br /><br />It looked as if it was made in about 20 minutes with the other time filled with title graphics.<br 
1703,"Days of Heaven is one of the most painfully boring and pointless films I have ever seen. In no way, shape, or form would I recommend it to anyone...unless you're trying to put your kids to sleep or, G"
1704,"I do not know what some of these filmmakers are thinking, by making the same type of clichéd film over and over, where the bad guys (bad girls in this case) win. Weak acting and very predictable. Noth"
1705,"One of the worst movies I have ever seen. Excruciatingly slow-moving, boring and stupid. Lots of juvenile bathroom-humor, drawn out into painful tedium. I like Jeff Daniels, but he should stick to act"
1706,"This movie was so awful i don't even know where to begin...The only positive thing i can say about it is that Luke Perry gave a good performance. The entire movie was all over the place, there was no "
1707,"Yep, this has got to be one of the lamest movies I've ever seen. It's utterly tasteless, has no style whatsoever, the story is so thin that you can watch television through it, and the whole film has "
1708,"Boring movie. Poor plot. Poor actors. The movie happens in a room supposed to be in Morocco but actually in some American city! The ""Arab terrorists"" are the patriots the blonde patriot is the ""Arab t"
1709,It was dumb. Sort of like an Adam Sandler movie. <br /><br />There were a few funny parts but not that funny.<br /><br />I liked some of the actors in it though. <br /><br />There were some Sat. Night
1710,"Without doubt, this is the worst movie I've ever seen.<br /><br />Poor acting. Poor script. Poor direction and poor production.<br /><br />Why did they even bother? This entire movie was total nonsens"
1711,"A good friend of mine one said: ""A monkey is funny, anytime, anywhere."" There is one exception to this: GOING BANANAS. It is quite simply the WORST MOVIE I have ever seen. It's worse than PLAN 9, wors"
1712,"I am an avid movie watcher and I enjoy a wide variety of films. However, I found NO enjoyment in this movie. It is probably the worst movie I have ever seen. I do not feel that it had much of a storyl"
1713,"Just how bad? Well, compared to this movie, Cannibal Holocaust is Citizen Kane. There's the stilted acting, the atrocious dialogue, the half baked plot and like its companion piece way too much in the"
1714,"THE SCREAMING is a very low budget horror movie that was shot on video. It features passable acting, poor lighting, a weak story, and some of the worst monster effects I've ever seen. The plot has a c"
1715,"On the bright side, it ended. That's the only thing this movie has going for it, of course.<br /><br />This is the worst movie I have ever seen, and I've seen some bad ones. This movie is actually so "
1716,"Too fractured to be enjoyable, too loose to be interesting and too clumsily photographed to be tolerable MR LONELY is an interesting idea ruined by really bad film making. Like a Ken Russell film at i"
1717,"This was the worst TV movie I had ever seen. The visuals were so dang choppy it made me dizzy. I hated the constant zoom in and zoom out, and the frequent Black and White to Color switch. I also thoug"
